2140.827807	16.45	54	50	286.5875	9297110	ElecStateLabel=X;v=1;J=13	ElecStateLabel=X;v=0;J=12	27	5	2	4	1078
2142.388435	33.51	90	86	2936.4591	9297116	ElecStateLabel=X;v=2;J=22	ElecStateLabel=X;v=1;J=21	27	5	2	4	1078
2144.033486	16.57	58	54	334.3256	9297123	ElecStateLabel=X;v=1;J=14	ElecStateLabel=X;v=0;J=13	27	5	2	4	1078
2145.245292	33.68	94	90	3016.372	9297127	ElecStateLabel=X;v=2;J=23	ElecStateLabel=X;v=1;J=22	27	5	2	4	1078
2147.204573	16.7	62	58	385.7275	9297134	ElecStateLabel=X;v=1;J=15	ElecStateLabel=X;v=0;J=14	27	5	2	4	1078
2148.066355	33.86	98	94	3099.8942	9297136	ElecStateLabel=X;v=2;J=24	ElecStateLabel=X;v=1;J=23	27	5	2	4	1078
2150.340932	16.81	66	62	440.7912	9297145	ElecStateLabel=X;v=1;J=16	ElecStateLabel=X;v=0;J=15	27	5	2	4	1078
2150.851491	34.04	102	98	3187.0226	9297147	ElecStateLabel=X;v=2;J=25	ElecStateLabel=X;v=1;J=24	27	5	2	4	1078
2153.442431	16.91	70	66	499.5146	9297157	ElecStateLabel=X;v=1;J=17	ElecStateLabel=X;v=0;J=16	27	5	2	4	1078
2153.600567	34.2	106	102	3277.7541	9297158	ElecStateLabel=X;v=2;J=26	ElecStateLabel=X;v=1;J=25	27	5	2	4	1078
2156.313449	34.38	110	106	3372.0851	9297167	ElecStateLabel=X;v=2;J=27	ElecStateLabel=X;v=1;J=26	27	5	2	4	1078
2156.508936	17.02	74	70	561.8958	9297169	ElecStateLabel=X;v=1;J=18	ElecStateLabel=X;v=0;J=17	27	5	2	4	1078
2158.990005	34.55	114	110	3470.0123	9297178	ElecStateLabel=X;v=2;J=28	ElecStateLabel=X;v=1;J=27	27	5	2	4	1078
2159.540313	17.13	78	74	627.9324	9297180	ElecStateLabel=X;v=1;J=19	ElecStateLabel=X;v=0;J=18	27	5	2	4	1078
2161.630101	34.7	118	114	3571.5321	9297188	ElecStateLabel=X;v=2;J=29	ElecStateLabel=X;v=1;J=28	27	5	2	4	1078
2162.536428	17.23	82	78	697.6219	9297191	ElecStateLabel=X;v=1;J=20	ElecStateLabel=X;v=0;J=19	27	5	2	4	1078
2164.233604	34.87	122	118	3676.6407	9297198	ElecStateLabel=X;v=2;J=30	ElecStateLabel=X;v=1;J=29	27	5	2	4	1078
2165.49715	17.33	86	82	770.9619	9297202	ElecStateLabel=X;v=1;J=21	ElecStateLabel=X;v=0;J=20	27	5	2	4	1078
2166.800382	35.03	126	122	3785.3342	9297208	ElecStateLabel=X;v=2;J=31	ElecStateLabel=X;v=1;J=30	27	5	2	4	1078
2168.422343	17.42	90	86	847.9497	9297215	ElecStateLabel=X;v=1;J=22	ElecStateLabel=X;v=0;J=21	27	5	2	4	1078
2169.3303	35.18	130	126	3897.6086	9297218	ElecStateLabel=X;v=2;J=32	ElecStateLabel=X;v=1;J=31	27	5	2	4	1078
2171.311876	17.52	94	90	928.5823	9297225	ElecStateLabel=X;v=1;J=23	ElecStateLabel=X;v=0;J=22	27	5	2	4	1078
2171.823228	35.34	134	130	4013.4598	9297228	ElecStateLabel=X;v=2;J=33	ElecStateLabel=X;v=1;J=32	27	5	2	4	1078
